Year,Units,general.territorio,Value
2016,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,12.78
2016,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,99.00
2017,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,13.62
2017,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,102.99
2018,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,13.20
2018,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,97.13
2019,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,12.62
2019,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,94.03
2020,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,3.13
2020,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,19.91
2021,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,5.36
2021,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,53.25
2022,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,11.25
2022,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,90.76
2023,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES,12.71
2023,UNIDAD_MEDIDA.OVERNIGHT_STAY,ES53,93.86
