Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES53,17.29
2011,UNIDAD_MEDIDA.PT,ES53,18.11
2012,UNIDAD_MEDIDA.PT,ES53,18.01
2013,UNIDAD_MEDIDA.PT,ES53,17.93
2014,UNIDAD_MEDIDA.PT,ES53,16.29
2015,UNIDAD_MEDIDA.PT,ES53,17.47
2016,UNIDAD_MEDIDA.PT,ES53,16.96
2017,UNIDAD_MEDIDA.PT,ES53,16.63
2018,UNIDAD_MEDIDA.PT,ES53,17.98
2010,UNIDAD_MEDIDA.PT,ES,19.36
2011,UNIDAD_MEDIDA.PT,ES,19.43
2012,UNIDAD_MEDIDA.PT,ES,19.65
2013,UNIDAD_MEDIDA.PT,ES,19.95
2014,UNIDAD_MEDIDA.PT,ES,19.06
2015,UNIDAD_MEDIDA.PT,ES,18.98
2016,UNIDAD_MEDIDA.PT,ES,18.69
2017,UNIDAD_MEDIDA.PT,ES,19.17
2018,UNIDAD_MEDIDA.PT,ES,19.88
2019,UNIDAD_MEDIDA.PT,ES,20.12
2019,UNIDAD_MEDIDA.PT,ES53,18.71
2020,UNIDAD_MEDIDA.PT,ES53,19.45
