Year,Units,general.territorio,Value
2015,UNIDAD_MEDIDA.PT,ES,0.57
2015,UNIDAD_MEDIDA.PT,ES53,1.09
2016,UNIDAD_MEDIDA.PT,ES,0.54
2016,UNIDAD_MEDIDA.PT,ES53,1.35
2017,UNIDAD_MEDIDA.PT,ES,0.14
2017,UNIDAD_MEDIDA.PT,ES53,0.00
2018,UNIDAD_MEDIDA.PT,ES,0.16
2018,UNIDAD_MEDIDA.PT,ES53,0.00
2019,UNIDAD_MEDIDA.PT,ES,0.20
2019,UNIDAD_MEDIDA.PT,ES53,0.19
2020,UNIDAD_MEDIDA.PT,ES,0.42
2020,UNIDAD_MEDIDA.PT,ES53,0.64
2021,UNIDAD_MEDIDA.PT,ES,1.12
2021,UNIDAD_MEDIDA.PT,ES53,0.57
2022,UNIDAD_MEDIDA.PT,ES,1.24
2022,UNIDAD_MEDIDA.PT,ES53,0.00
2023,UNIDAD_MEDIDA.PT,ES,1.79
2023,UNIDAD_MEDIDA.PT,ES53,0.00
