Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PER_100000_POP,ES,21.04
2010,UNIDAD_MEDIDA.PER_100000_POP,ES53,16.18
2010,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,20.33
2010,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,9.24
2010,UNIDAD_MEDIDA.PER_100000_POP,ES532,16.85
2010,UNIDAD_MEDIDA.PER_100000_POP,ES533,19.31
2011,UNIDAD_MEDIDA.PER_100000_POP,ES,21.39
2011,UNIDAD_MEDIDA.PER_100000_POP,ES53,18.17
2011,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,9.60
2011,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,11.34
2011,UNIDAD_MEDIDA.PER_100000_POP,ES532,19.56
2011,UNIDAD_MEDIDA.PER_100000_POP,ES533,15.96
2012,UNIDAD_MEDIDA.PER_100000_POP,ES,21.36
2012,UNIDAD_MEDIDA.PER_100000_POP,ES53,19.29
2012,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,9.26
2012,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,11.07
2012,UNIDAD_MEDIDA.PER_100000_POP,ES532,21.30
2012,UNIDAD_MEDIDA.PER_100000_POP,ES533,13.81
2013,UNIDAD_MEDIDA.PER_100000_POP,ES,20.16
2013,UNIDAD_MEDIDA.PER_100000_POP,ES53,20.40
2013,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,51.35
2013,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,18.60
2013,UNIDAD_MEDIDA.PER_100000_POP,ES532,20.53
2013,UNIDAD_MEDIDA.PER_100000_POP,ES533,18.08
2014,UNIDAD_MEDIDA.PER_100000_POP,ES,20.72
2014,UNIDAD_MEDIDA.PER_100000_POP,ES53,20.88
2014,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,8.19
2014,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,16.15
2014,UNIDAD_MEDIDA.PER_100000_POP,ES532,21.21
2014,UNIDAD_MEDIDA.PER_100000_POP,ES533,26.75
2015,UNIDAD_MEDIDA.PER_100000_POP,ES,21.94
2015,UNIDAD_MEDIDA.PER_100000_POP,ES53,27.17
2015,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,39.70
2015,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,22.76
2015,UNIDAD_MEDIDA.PER_100000_POP,ES532,28.10
2015,UNIDAD_MEDIDA.PER_100000_POP,ES533,23.64
2016,UNIDAD_MEDIDA.PER_100000_POP,ES,20.04
2016,UNIDAD_MEDIDA.PER_100000_POP,ES53,21.08
2016,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,23.38
2016,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,14.87
2016,UNIDAD_MEDIDA.PER_100000_POP,ES532,21.71
2016,UNIDAD_MEDIDA.PER_100000_POP,ES533,24.57
2017,UNIDAD_MEDIDA.PER_100000_POP,ES,21.00
2017,UNIDAD_MEDIDA.PER_100000_POP,ES53,24.18
2017,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,7.66
2017,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,17.25
2017,UNIDAD_MEDIDA.PER_100000_POP,ES532,26.32
2017,UNIDAD_MEDIDA.PER_100000_POP,ES533,17.06
2018,UNIDAD_MEDIDA.PER_100000_POP,ES,21.23
2018,UNIDAD_MEDIDA.PER_100000_POP,ES53,20.67
2018,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,7.46
2018,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,15.04
2018,UNIDAD_MEDIDA.PER_100000_POP,ES532,21.77
2018,UNIDAD_MEDIDA.PER_100000_POP,ES533,20.98
2019,UNIDAD_MEDIDA.PER_100000_POP,ES,20.47
2019,UNIDAD_MEDIDA.PER_100000_POP,ES53,21.03
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,7.51
2019,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,14.73
2019,UNIDAD_MEDIDA.PER_100000_POP,ES532,22.76
2019,UNIDAD_MEDIDA.PER_100000_POP,ES533,16.48
2020,UNIDAD_MEDIDA.PER_100000_POP,ES,23.86
2020,UNIDAD_MEDIDA.PER_100000_POP,ES53,19.50
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_071,14.93
2020,UNIDAD_MEDIDA.PER_100000_POP,ES531_072,15.15
2020,UNIDAD_MEDIDA.PER_100000_POP,ES532,20.53
2020,UNIDAD_MEDIDA.PER_100000_POP,ES533,17.27
